;;;;6509.408296133801;6482.32093
;;;;184.51411731155002;158.10756959999998
;;;;4189.2083244384;4129.6370304
;;;;2195.79346319829;2128.3143856
;;;;8736.052800762931;8734.6777332
;;;;8649.48;8649.48
;;;;2628.5364392946008;2548.914264
;;;;1260.9527107090298;1186.143506
;;;;2289.10657394697;2225.1525532
;;;;1459.7869155727797;1448.8324887999997
;;;;1012.99637705074;988.514876
;;;;2024.0022024316;1970.1696696
;;;;7072.40085366235;7003.0333792
;;;;7042.704639146401;6969.0522208
;;;;5789.63598503908;5742.488608
;;;;7258.592274680001;7234.6944256
;;;;5056.565670916799;4966.808547999999
;;;;9714.3648778244;9648.204176800002
;;;;11638.47497250183;11629.940303200001
;;;;10641.61;10641.61
;;;;8578.4896793772;8553.072342
;;;;8162.4962388562;8106.559956800001
;;;;7579.330669722115;7549.1955176
;;;;5936.415583283999;5919.0849384
;;;;7933.52;7933.52
;;;;4205.82569870289;4113.334285999999
;;;;2435.45361185885;2360.1764748
;;;;4006.3509402011996;3969.2887400000004
;;;;3107.6363061622;3082.0978899999996
;;;;5268.678785069;5229.0985912
;;;;3628.887580545469;3565.1052556
;;;;9869.37;9869.37
;;;;6204.321276051402;6187.536331199999
;;;;2666.7874839414003;2620.6580516
;;;;535.6395915599;486.9499504
;;;;955.8659961778998;947.6496532
;;;;4387.4005050827;4337.1402832
;;;;1436.10598596164;1367.3497804000003
;;;;2096.5196937015;2001.955136
;;;;6958.140000000001;6958.14
;;;;7447.719999999999;7447.72
;;;;6367.213076615465;6222.6670527999995
;;;;1354.105517914;1310.2614312
;;;;76.99765928;75.30253999999998
;;;;3312.9707162244695;3203.472352399999
;;;;466.84669579235003;407.7818432
;;;;1397.40266311773;1346.2438416000002
;;;;902.0618698431999;853.0989604
;;;;927.97908299147;893.3860060000001
;;;;849.2861319905999;828.2015272000001
;;;;2520.4383704335996;2481.1041008000007
;;;;6066.184152366631;6020.7127748
;;;;4287.735169424061;4246.820548799999
;;;;6749.613874599996;6705.757697600001
;;;;3918.7859939365007;3847.5628236000002
;;;;6156.852269363815;6102.7066656
;;;;5533.607812610601;5493.006872399998
;;;;8004.847443469001;7988.5101984
;;;;6494.74;6494.74
;;;;9394.769999999999;9394.77
;;;;4352.743292799;4314.157419200001
;;;;5568.039055998399;5480.975617599999
;;;;8389.034880730082;8361.8739312
;;;;2464.9418760316;2415.1515391999997
;;;;3154.8672016216;3128.7084664000004
;;;;8046.666854966679;8028.4198111999995
;;;;2460.3386251043994;2349.0922128
;;;;1481.0513037444;1437.2233591999998
;;;;3116.4136671109154;3069.603892
;;;;5605.4077615385995;5554.0471456000005
;;;;5574.790224519201;5544.651565999999
;;;;5043.666547627451;5010.2221152
;;;;4620.454782190059;4563.542616400001
;;;;1825.71936503448;1719.4667712
;;;;2156.7611686598;2107.9587972
;;;;2694.8454082184;2642.9505891999993
;;;;10707.479083370003;10688.3831352
;;;;3416.0171380787997;3383.8453644
;;;;6918.117286223593;6892.725948399998
;;;;337.78381116535;328.0803576
;;;;1752.1828924347;1698.0219915999999
;;;;9230.294402;9226.7078596
;;;;7506.7848290024;7460.781546399999
;;;;490.30167392359994;448.21503359999997
;;;;413.71063180017;383.8162096
;;;;39.88395502;34.45640240000001
;;;;4098.95985388708;3966.3399616000006
;;;;1380.7346096154;1308.1901248000004
;;;;129.49451406;121.2878316
;;;;2132.3722976938;2025.2369216
;;;;2120.6355103171995;2078.489016
;;;;7465.201672822001;7412.5752352
;;;;6740.1890314926695;6705.818597199999
;;;;6498.870567654999;6437.630523999999
;;;;4674.87684165399;4627.831557599999
;;;;1328.45615221947;1297.9925104000001
;;;;491.4305785715;477.5111984
;;;;889.4643522503999;859.8244359999999
;;;;1540.2563141996002;1504.057232
;;;;8445.863236473278;8437.7985232
;;;;6647.007385404999;6618.0100728
;;;;698.6215386353;674.7664392
;;;;491.8834284034999;483.087838
;;;;142.56658937100002;124.09633680000002
;;;;2241.34196795377;2217.1955088000004
;;;;265.69009644974;261.560396
;;;;1238.96126953548;1229.3513208
;;;;6297.701150533669;6293.431055200001
;;;;7065.26699929862;7024.3312304
;;;;652.0566184168;614.355412
;;;;145.76367787386002;131.4499296
;;;;0.0;0.0
;;;;382.1641350774;360.8193472000001
;;;;392.16360019299;387.78540399999997
;;;;391.36959513999994;372.61477759999997
;;;;2798.7614917844;2772.8454999999994
;;;;7860.614176925798;7809.681652000001
;;;;5165.367991818;5140.8209492
;;;;2716.731526942;2704.5537187999994
;;;;11.6952911;11.6502164
;;;;2827.505346310103;2811.468906
;;;;0.0;0.0
;;;;5.8270152;0.0
;;;;2321.1100102572705;2297.7780860000003
;;;;7345.916357174329;7305.6724724
;;;;9491.371945598154;9461.141966399999
;;;;1715.02276433058;1651.7386563999999
;;;;2055.30983096534;2013.8089332
;;;;6653.92;6653.92
;;;;10507.86667855894;10482.3276056
;;;;5219.6414940108;5206.371821999999
;;;;10630.91427826606;10624.885339600001
;;;;7560.225193397449;7539.939238800002
;;;;7035.2234370466485;7017.437965199999
;;;;2151.8411908403;2120.5612876
;;;;376.87354170417;332.0137648
;;;;1575.34593611982;1454.1825572000002
;;;;4213.962049503929;4177.379146
;;;;772.6970312203799;684.8652664
;;;;8753.666818690752;8743.9830128
;;;;2347.94038218889;2281.3577116000006
;;;;2594.886660343;2583.3987595999997
;;;;1195.50213974813;1179.466616
;;;;1478.46537973149;1468.3704188000002
;;;;176.7303776;176.73037759999997
;;;;1711.84161646757;1701.724368
;;;;3050.25795775303;3035.1162663999994
;;;;1629.3275315520398;1618.0917776000001
;;;;956.74191032083;931.0379543999999
;;;;212.25730241699998;134.56531080000002
;;;;782.37847995671;749.9076779999999
;;;;347.4741337554;331.2605124
;;;;577.1002523028499;560.066588
