Wind Speed;Production;SMP;Rounded Prod
1.5;0;69.57;0
1.9;0;60.37;0
1.3;0;58.48;0
1.4;0;54.64;0
0.3;0;52.7;0
1;0;52.51;0
1.2;0;55.84;0
0.7;0;58.7;0
1.3;0;58.64;0
3.1;0;30.54;0
4.1;22.76;0;91.04
3.5;0;30.39;0
3.6;0;39.53;0
3.6;0;42.03;0
3.8;0;37.89;0
2.7;0;37.51;0
3.5;0;42.02;0
3.7;0;52.1;0
2;0;59;0
1.1;0;60.3;0
0.9;0;73.99;0
1.2;0;75.02;0
1.2;0;75.3;0
1.3;0;70.92;0
1.3;0;70.81;0
1.7;0;60.3;0
1.1;0;71.93;0
1.4;0;61.74;0
1.2;0;64.85;0
1.7;0;60.41;0
0.6;0;60;0
0.5;0;60;0
1.9;0;60;0
8.3;1051.47;59.06;4205.88
9.1;1419.47;55;5677.88
8.5;1142.8;57.25;4571.2
8.8;1279.78;59.06;5119.12
7.5;729.1;59.06;2916.4
7.3;654.95;59.06;2619.8
7.4;692.02;52.41;2768.08
7.9;877.4;52.29;3509.6
7.8;840.33;53.91;3361.32
4.6;136.58;59.06;546.32
1.7;0;67.99;0
2.5;0;65.28;0
2.1;0;83.11;0
1.5;0;87.36;0
1.8;0;80.57;0
1.2;0;75.85;0
2.8;0;70.45;0
8.8;1279.78;59.39;5119.12
6;405.03;59.39;1620.12
4.5;113.81;48.24;455.24
3.2;0;34.14;0
4.6;136.58;49;546.32
10.5;1750;60;7000
12.1;1750;63.76;7000
13.4;1750;70.7;7000
10.5;1750;70.3;7000
11.6;1750;70.3;7000
13.6;1750;60.74;7000
16.8;1750;63.47;7000
17.1;1750;60;7000
14.7;1750;45;7000
12.1;1750;35.24;7000
11.9;1750;40.8;7000
8.9;1325.45;50.05;5301.8
8.1;960.14;58.06;3840.56
8.7;1234.12;59.39;4936.48
5.3;280.85;65;1123.4
6.7;502.11;71.86;2008.44
9.1;1419.47;64.51;5677.88
10.1;1750;60.74;7000
11.5;1750;59.39;7000
12.9;1750;67.5;7000
9;1371.11;62.89;5484.44
10.4;1750;61.91;7000
12;1750;58.59;7000
13.5;1750;60.11;7000
13.5;1750;62.69;7000
14.6;1750;76.53;7000
9.9;1750;84.5;7000
9.5;1594.57;88.62;6378.28
10.3;1750;80.76;7000
10.4;1750;73.5;7000
10.7;1750;66.53;7000
10.4;1750;64.66;7000
6.7;502.11;60.5;2008.44
6.5;474.37;62.88;1897.48
6.5;474.37;65.32;1897.48
7.3;654.95;68.91;2619.8
7.6;766.18;71.41;3064.72
8.8;1279.78;78.97;5119.12
7.6;766.18;91.01;3064.72
8.9;1325.45;91.17;5301.8
10.1;1750;85;7000
9.3;1512.52;80;6050.08
8.1;960.14;74.04;3840.56
9.4;1553.55;68.95;6214.2
9.6;1656.74;65.01;6626.96
9.4;1553.55;62.71;6214.2
8.3;1051.47;60.28;4205.88
7.2;617.87;60.34;2471.48
6.5;474.37;64.35;1897.48
5.2;263.11;76.96;1052.44
3.5;0;88.74;0
2.8;0;86.25;0
3.9;0;73.21;0
4.9;204.87;65;819.48
5;227.63;68.59;910.52
5.2;263.11;58.52;1052.44
3;0;39.52;0
4.2;45.53;34.44;182.12
5.1;245.37;42.68;981.48
3.4;0;58.54;0
2.1;0;58.54;0
1.2;0;60.26;0
0.8;0;70.91;0
2.8;0;85.34;0
3.1;0;74.34;0
2;0;69.82;0
1.8;0;61.89;0
1.9;0;72.62;0
1.9;0;69.8;0
2.6;0;67.06;0
2.8;0;65.78;0
3.1;0;66.4;0
3.4;0;68.5;0
1.1;0;75.62;0
1.7;0;62.99;0
2.2;0;60.94;0
2.1;0;58.23;0
1.6;0;54.12;0
1.8;0;59.74;0
0.9;0;59.74;0
3.2;0;58.23;0
4.3;68.29;46.88;273.16
5.6;334.07;48.66;1336.28
7.2;617.87;58.23;2471.48
7.2;617.87;52.69;2471.48
7.3;654.95;59.74;2619.8
7.9;877.4;69.42;3509.6
7.7;803.25;75.16;3213
7;543.72;66;2174.88
7.4;692.02;59.74;2768.08
8.2;1005.81;49.97;4023.24
9.5;1594.57;80;6378.28
10.2;1750;61.55;7000
11.7;1750;65;7000
12.4;1750;61.55;7000
12.5;1750;61.55;7000
12.8;1750;26;7000
13.3;1750;42.99;7000
13;1750;39;7000
13.1;1750;35;7000
13.9;1750;11;7000
13.8;1750;24.34;7000
14.5;1750;22.99;7000
14.9;1750;27.93;7000
16.1;1750;0.02;7000
15.9;1750;0;7000
15.9;1750;0;7000
14.8;1750;18.53;7000
14;1750;45;7000
13.7;1750;80.1;7000
15.2;1750;64.39;7000
15.2;1750;64.66;7000
15.6;1750;62;7000
16.2;1750;45.59;7000
17.3;1750;31.16;7000
17.7;1750;60.21;7000
17.7;1750;48.99;7000
17.5;1750;44.93;7000
17.6;1750;42.27;7000
16.3;1750;43.97;7000
15.1;1750;53.8;7000
16.6;1750;73;7000
15.7;1750;86.91;7000
16.8;1750;86.21;7000
18.2;1750;79.83;7000
20.1;1750;71.01;7000
16.3;1750;66.26;7000
14.9;1750;65;7000
14.3;1750;60.86;7000
15.1;1750;58.23;7000
14.4;1750;58.23;7000
9.9;1750;68.83;7000
8.9;1325.45;76.6;5301.8
8.9;1325.45;60.38;5301.8
9.9;1750;71.18;7000
10.9;1750;79.95;7000
8.8;1279.78;71.62;5119.12
13.2;1750;69.77;7000
9.5;1594.57;64.24;6378.28
9.3;1512.52;62;6050.08
6.4;460.5;59.34;1842
5.5;316.33;57.77;1265.32
6.6;488.24;55.45;1952.96
6.8;515.98;56.59;2063.92
7.2;617.87;59.34;2471.48
10.7;1750;67.64;7000
3.9;0;76.52;0
4.4;91.05;72.69;364.2
5.8;369.55;69.64;1478.2
5.9;387.29;69.32;1549.16
6.1;418.9;70.4;1675.6
6.2;432.77;66.94;1731.08
5.4;298.59;65.13;1194.36
5.2;263.11;64.94;1052.44
6.9;529.85;65;2119.4
8.3;1051.47;68.84;4205.88
9.6;1656.74;75.01;6626.96
9.1;1419.47;77.66;5677.88
8.8;1279.78;81.19;5119.12
9;1371.11;80;5484.44
8.6;1188.46;79.62;4753.84
8.2;1005.81;75.34;4023.24
8.1;960.14;68.62;3840.56
9.5;1594.57;62.26;6378.28
8.1;960.14;58.2;3840.56
10.5;1750;56.31;7000
11.2;1750;54.81;7000
12.9;1750;55.01;7000
11.1;1750;58.84;7000
12.3;1750;69.99;7000
11.6;1750;74.49;7000
12.9;1750;74.81;7000
12;1750;72.26;7000
12.6;1750;67.77;7000
11.8;1750;63.55;7000
11.9;1750;61.2;7000
11;1750;57.47;7000
12.2;1750;56.47;7000
11.1;1750;59.94;7000
10.8;1750;60.97;7000
10.4;1750;65.03;7000
10.1;1750;70;7000
9.3;1512.52;71.38;6050.08
9.8;1750;72.62;7000
9.7;1718.91;76.23;6875.64
10.4;1750;70.76;7000
11.7;1750;62;7000
12.3;1750;65.04;7000
11;1750;63.15;7000
12.2;1750;60.74;7000
13;1750;60.85;7000
13.8;1750;59.9;7000
13.2;1750;60.69;7000
13.3;1750;69.18;7000
11.8;1750;69.06;7000
11.4;1750;66.94;7000
10.7;1750;69.87;7000
9.5;1594.57;67.59;6378.28
9.3;1512.52;67.37;6050.08
9;1371.11;60;5484.44
8.9;1325.45;52.52;5301.8
8.5;1142.8;51.37;4571.2
9;1371.11;49.78;5484.44
9.1;1419.47;54.99;5677.88
7.8;840.33;59.7;3361.32
6.8;515.98;64.81;2063.92
5.2;263.11;64.74;1052.44
5.2;263.11;71.42;1052.44
5.5;316.33;74.9;1265.32
7.3;654.95;74.98;2619.8
6.9;529.85;67.39;2119.4
8.5;1142.8;65.46;4571.2
8.1;960.14;61.59;3840.56
8.1;960.14;60.12;3840.56
8.9;1325.45;58;5301.8
9.3;1512.52;62.04;6050.08
9;1371.11;68;5484.44
9.8;1750;75.61;7000
10.6;1750;85.36;7000
9.3;1512.52;77.03;6050.08
9.1;1419.47;72.04;5677.88
8.6;1188.46;75.88;4753.84
9.1;1419.47;75.26;5677.88
9.6;1656.74;69.06;6626.96
8.5;1142.8;65;4571.2
7.9;877.4;60;3509.6
7.9;877.4;60.12;3509.6
8;914.48;61.51;3657.92
7.7;803.25;63.61;3213
8.5;1142.8;71.55;4571.2
6.2;432.77;78.19;1731.08
5.8;369.55;78.73;1478.2
5.9;387.29;78.22;1549.16
6.1;418.9;76.66;1675.6
6.3;446.64;69.06;1786.56
6.6;488.24;75.15;1952.96
6.7;502.11;70;2008.44
7.1;580.8;68;2323.2
7.5;729.1;63.21;2916.4
7.9;877.4;60.8;3509.6
7.6;766.18;62.99;3064.72
6.5;474.37;62.15;1897.48
8;914.48;62.4;3657.92
7;543.72;64.97;2174.88
6.7;502.11;61.75;2008.44
6.4;460.5;56.97;1842
6.8;515.98;58.5;2063.92
6.7;502.11;54.24;2008.44
6.2;432.77;51.74;1731.08
5.6;334.07;45.16;1336.28
5.3;280.85;49.92;1123.4
4.3;68.29;58.58;273.16
3.7;0;64.5;0
3.6;0;65.16;0
1.7;0;73.91;0
3.1;0;78.27;0
3.3;0;73.65;0
4.2;45.53;70.73;182.12
4.2;45.53;65;182.12
4.7;159.34;60.22;637.36
3.5;0;50.86;0
4.3;68.29;50.84;273.16
5;227.63;50.83;910.52
5.6;334.07;50.83;1336.28
5.4;298.59;50.83;1194.36
4.7;159.34;43.97;637.36
2.2;0;44.26;0
1.2;0;44.17;0
4.1;22.76;44.26;91.04
3.9;0;49.35;0
4;0;50.94;0
4.7;159.34;56;637.36
4.7;159.34;43.94;637.36
4.9;204.87;34.59;819.48
4.7;159.34;29.99;637.36
2;0;44.05;0
1.5;0;56;0
0.3;0;68.68;0
1.1;0;72.99;0
1.5;0;79.51;0
1.2;0;78;0
1.8;0;74.81;0
2.1;0;69.05;0
2.3;0;60.51;0
2.5;0;53.03;0
3.1;0;48.56;0
2.6;0;49.85;0
1.7;0;54.99;0
0.9;0;63.7;0
2.6;0;74.41;0
3.5;0;85.12;0
4.6;136.58;88.94;546.32
5.9;387.29;78.81;1549.16
5.5;316.33;64.5;1265.32
4.3;68.29;59.58;273.16
4.9;204.87;59.58;819.48
6.1;418.9;25;1675.6
6.2;432.77;10;1731.08
4.5;113.81;31.99;455.24
3.5;0;61.26;0
1.2;0;66.04;0
1.5;0;66.32;0
2.6;0;80;0
4.6;136.58;88.92;546.32
3.9;0;82.13;0
6.7;502.11;82;2008.44
9.2;1467.83;76.73;5871.32
9.2;1467.83;68;5871.32
4.8;182.1;62;728.4
4.6;136.58;59.66;546.32
3.9;0;56.68;0
3.4;0;59.92;0
2.1;0;67.21;0
3.4;0;76.46;0
8.8;1279.78;84.16;5119.12
10.8;1750;86.97;7000
10.6;1750;73.56;7000
10.2;1750;73.56;7000
9.4;1553.55;69.83;6214.2
7.7;803.25;69.83;3213
10;1750;64.5;7000
7.9;877.4;60;3509.6
7.2;617.87;60.82;2471.48
6.4;460.5;69.83;1842
4.9;204.87;74.2;819.48
3;0;80;0
6.4;460.5;88.24;1842
5.3;280.85;89.95;1123.4
5.3;280.85;87.98;1123.4
4.1;22.76;83.7;91.04
3;0;78.92;0
2.6;0;72.59;0
4.4;91.05;65.82;364.2
3.6;0;63.1;0
2.2;0;62.08;0
1.6;0;63.82;0
0.4;0;69.8;0
2;0;82.96;0
2;0;90.25;0
3.6;0;91.85;0
3.8;0;86.84;0
4.9;204.87;69.79;819.48
4.7;159.34;68.18;637.36
4.8;182.1;63.1;728.4
4.3;68.29;59.53;273.16
4.8;182.1;15;728.4
4.7;159.34;33.49;637.36
4.6;136.58;65.02;546.32
3.4;0;65.02;0
1;0;65.02;0
0.7;0;69.79;0
1.4;0;92.24;0
2.1;0;81.74;0
2.4;0;79;0
5.5;316.33;80.05;1265.32
8.3;1051.47;78.21;4205.88
6.3;446.64;69.36;1786.56
7.1;580.8;65.53;2323.2
6.9;529.85;63.63;2119.4
8.2;1005.81;65;4023.24
10.1;1750;64.5;7000
10;1750;69.36;7000
10.6;1750;69.36;7000
10.4;1750;66.33;7000
11.2;1750;58.98;7000
11;1750;58.98;7000
9.9;1750;69.36;7000
13.8;1750;69.07;7000
15.3;1750;60.39;7000
16.8;1750;52.49;7000
15;1750;51.91;7000
12.8;1750;60.39;7000
9.8;1750;67.86;7000
12;1750;60.39;7000
12.3;1750;67.6;7000
10.4;1750;69.36;7000
10.3;1750;66.33;7000
8.2;1005.81;64.89;4023.24
6.8;515.98;60.39;2063.92
6.5;474.37;56.46;1897.48
5.7;351.81;40.07;1407.24
6.6;488.24;32.32;1952.96
7.1;580.8;27.94;2323.2
7.5;729.1;29.18;2916.4
7.5;729.1;47.61;2916.4
6.9;529.85;65.8;2119.4
6.4;460.5;67.18;1842
4.3;68.29;60.39;273.16
3.6;0;40.12;0
3.1;0;39.99;0
3;0;44.8;0
3;0;57.34;0
3.9;0;34.82;0
2.9;0;32.7;0
4.5;113.81;45.76;455.24
5.1;245.37;64.16;981.48
3.1;0;66.61;0
2.1;0;67.86;0
7.3;654.95;87.39;2619.8
6.9;529.85;95.5;2119.4
7.4;692.02;89.96;2768.08
8;914.48;83.56;3657.92
8.1;960.14;75.25;3840.56
8.1;960.14;61.05;3840.56
7.7;803.25;60.58;3213
8.2;1005.81;59.1;4023.24
9.2;1467.83;60.59;5871.32
9.5;1594.57;60.59;6378.28
8.6;1188.46;60.59;4753.84
8.1;960.14;59.1;3840.56
8.1;960.14;59.1;3840.56
5.8;369.55;53.99;1478.2
4;0;59.1;0
2.9;0;59.1;0
3.2;0;60.58;0
3.7;0;60.39;0
3.6;0;55.95;0
3.5;0;50.93;0
3.9;0;50.54;0
3.1;0;51.04;0
4.1;22.76;59.1;91.04
1.5;0;60.58;0
6.2;432.77;60.58;1731.08
5.7;351.81;74.8;1407.24
5.2;263.11;69.01;1052.44
5.6;334.07;63.53;1336.28
6.1;418.9;60.96;1675.6
6.3;446.64;62.58;1786.56
6.4;460.5;59.1;1842
7.5;729.1;62.58;2916.4
7.3;654.95;62.58;2619.8
6.9;529.85;62.58;2119.4
5.3;280.85;61.91;1123.4
3.1;0;61.37;0
2.9;0;59.1;0
3.2;0;44.22;0
2.9;0;44.49;0
3.5;0;44.52;0
3.7;0;59.1;0
4.5;113.81;57.3;455.24
3.6;0;44.32;0
3.9;0;43.59;0
4.3;68.29;44.02;273.16
4.3;68.29;44.31;273.16
2.3;0;61.37;0
1.6;0;59.1;0
2.9;0;61.37;0
3.5;0;78.49;0
5.3;280.85;68.89;1123.4
6.7;502.11;73.21;2008.44
6.9;529.85;67.64;2119.4
6.2;432.77;60.06;1731.08
5.6;334.07;60.06;1336.28
5.6;334.07;60.06;1336.28
6.6;488.24;60.05;1952.96
8.1;960.14;60.06;3840.56
7.6;766.18;60.06;3064.72
8.6;1188.46;69.86;4753.84
6.8;515.98;60.52;2063.92
4;0;60.05;0
3.6;0;60.05;0
3.9;0;58.58;0
3.4;0;58.58;0
2.3;0;60.05;0
3.8;0;58.58;0
2;0;58.58;0
1.7;0;58.58;0
2.9;0;66.62;0
2.8;0;69.32;0
1.3;0;61.91;0
5.6;334.07;79.77;1336.28
5.5;316.33;83.27;1265.32
5.1;245.37;75.58;981.48
4.5;113.81;71.83;455.24
2.2;0;63.93;0
2.2;0;58.64;0
1.7;0;50.86;0
1.9;0;50.86;0
2.1;0;50.85;0
1.7;0;50.86;0
0.6;0;50.86;0
1.6;0;66.79;0
2.1;0;73.14;0
3.4;0;78.24;0
4;0;71.23;0
4.4;91.05;69.49;364.2
5.1;245.37;69.49;981.48
5;227.63;70.55;910.52
3.9;0;69.49;0
4.3;68.29;69.49;273.16
3.6;0;69.49;0
3.3;0;69.49;0
1.9;0;69.49;0
1.3;0;79.27;0
1.8;0;76.7;0
2.2;0;76.74;0
1.9;0;73.16;0
1.8;0;76.21;0
2.3;0;69.49;0
2.5;0;72.13;0
1.9;0;62;0
2;0;61.23;0
1.7;0;61.2;0
1.5;0;61.23;0
1.2;0;66.87;0
2.6;0;85.91;0
4.3;68.29;91.08;273.16
5.2;263.11;94.34;1052.44
5;227.63;90.61;910.52
5.2;263.11;92.46;1052.44
6.1;418.9;87.43;1675.6
6.3;446.64;83.88;1786.56
6.9;529.85;76.7;2119.4
6.1;418.9;75.74;1675.6
5.6;334.07;82.31;1336.28
5.9;387.29;86.92;1549.16
5.7;351.81;94.5;1407.24
5.3;280.85;94.34;1123.4
4.5;113.81;94.34;455.24
5.1;245.37;96.77;981.48
6.1;418.9;94.34;1675.6
4.4;91.05;88.73;364.2
3.5;0;82.94;0
2.2;0;64.93;0
3.9;0;59.88;0
1.7;0;58.03;0
0.4;0;54.62;0
0.9;0;55.94;0
1.1;0;61.08;0
3.1;0;80.51;0
9.1;1419.47;80.51;5677.88
8.1;960.14;86.97;3840.56
7.6;766.18;84.61;3064.72
6.7;502.11;92.09;2008.44
5.7;351.81;89.77;1407.24
4.9;204.87;84.88;819.48
6.3;446.64;77.14;1786.56
5.7;351.81;76.2;1407.24
3.8;0;81.73;0
3.4;0;89.06;0
2.6;0;94.97;0
4.4;91.05;95.03;364.2
5.9;387.29;100.47;1549.16
6.4;460.5;104.13;1842
6.3;446.64;97.85;1786.56
7.3;654.95;93.29;2619.8
8.1;960.14;86.33;3840.56
7.9;877.4;64.38;3509.6
7.5;729.1;60.24;2916.4
7.6;766.18;60.24;3064.72
7.8;840.33;60.24;3361.32
8.3;1051.47;60.24;4205.88
7.3;654.95;60.24;2619.8
4.7;159.34;71.68;637.36
2.7;0;80.11;0
1.3;0;84.92;0
1.7;0;76;0
1.3;0;76.18;0
1.6;0;74.15;0
1.7;0;69.88;0
3.4;0;66.94;0
2;0;66.73;0
2.4;0;66.75;0
1.5;0;69.88;0
2;0;80.96;0
0.9;0;77;0
5;227.63;77.95;910.52
4.9;204.87;81.2;819.48
5.4;298.59;77.87;1194.36
5.5;316.33;77.98;1265.32
6.1;418.9;75.58;1675.6
6.6;488.24;73.02;1952.96
6.1;418.9;67.44;1675.6
6.7;502.11;60.55;2008.44
8.1;960.14;60.55;3840.56
8.3;1051.47;60.55;4205.88
6.8;515.98;60.55;2063.92
1.8;0;60.55;0
2.6;0;59.33;0
1.1;0;53.88;0
3.8;0;59.33;0
4.3;68.29;59.33;273.16
4.4;91.05;60.55;364.2
4.6;136.58;59.33;546.32
2.5;0;40.01;0
4.4;91.05;37.26;364.2
3.6;0;43.58;0
3.1;0;44.3;0
2.7;0;60.55;0
0.8;0;68.08;0
1.3;0;70.08;0
1.9;0;74.53;0
2;0;72.75;0
1.8;0;70.08;0
2;0;91.89;0
1.4;0;70.24;0
1.2;0;60.76;0
1.3;0;60.76;0
1.7;0;60.76;0
1.4;0;60.76;0
1.2;0;60.76;0
2;0;59.23;0
2.5;0;47.36;0
3.1;0;45.73;0
3.2;0;60.76;0
3.5;0;60.76;0
3.6;0;70.24;0
4.2;45.53;63;182.12
3.2;0;24.85;0
4.3;68.29;4.08;273.16
5.1;245.37;4.99;981.48
4.3;68.29;60.76;273.16
2.9;0;70.14;0
2.4;0;66.06;0
2.8;0;62.4;0
3.8;0;71.62;0
4.6;136.58;75.61;546.32
4.8;182.1;81.24;728.4
4;0;73.61;0
3.3;0;70.9;0
6.8;515.98;59.83;2063.92
6.9;529.85;52.45;2119.4
5.9;387.29;50.83;1549.16
4.9;204.87;50.83;819.48
3.6;0;59.83;0
3.7;0;80.53;0
6.2;432.77;86.45;1731.08
4;0;79.62;0
3.1;0;72.81;0
1.5;0;72.81;0
1.4;0;75.34;0
3;0;70.9;0
4.7;159.34;58.11;637.36
2.5;0;57.98;0
1.9;0;53.82;0
1.5;0;59.83;0
1.7;0;65;0
1.2;0;70;0
2;0;70.9;0
3.8;0;74.4;0
4.3;68.29;70.9;273.16
4.7;159.34;69.08;637.36
5.1;245.37;70.9;981.48
5.1;245.37;76.61;981.48
4.4;91.05;69.09;364.2
4.4;91.05;65.84;364.2
3.8;0;64.5;0
2.4;0;65.84;0
1.1;0;72.18;0
0.8;0;80.02;0
1.2;0;90.1;0
2.4;0;86.86;0
3.8;0;77.64;0
4.8;182.1;71.99;728.4
4.7;159.34;74.43;637.36
4.7;159.34;70.65;637.36
3.7;0;64.38;0
4;0;59.82;0
3.9;0;58.14;0
3.8;0;61.11;0
3.3;0;65.84;0
1.9;0;64.18;0
2.1;0;65.84;0
3;0;76.61;0
3.9;0;65.84;0
4.9;204.87;65.84;819.48
5;227.63;70.28;910.52
4.35;79.67;60.46;318.68
3.7;0;52.08;0
4.1;22.76;48.05;91.04
3.3;0;42.4;0
3.3;0;44.57;0
1.6;0;51.42;0
2.6;0;66.2;0
2.8;0;66.82;0
5.4;298.59;66.2;1194.36
6;405.03;65.1;1620.12
6.2;432.77;59.09;1731.08
5.8;369.55;64.27;1478.2
5.7;351.81;60.89;1407.24
5.2;263.11;52.23;1052.44
4.7;159.34;52.1;637.36
3;0;52.02;0
2.2;0;56.5;0
2;0;66.2;0
2.2;0;70.96;0
0.7;0;74.37;0
0.5;0;77.37;0
1;0;70.01;0
1.1;0;66.2;0
1.7;0;66.2;0
1.9;0;67.25;0
3.9;0;65.64;0
3.6;0;65.64;0
1.9;0;65.64;0
2;0;65.64;0
4.2;45.53;67.25;182.12
5.6;334.07;85.15;1336.28
7.5;729.1;65.64;2916.4
9.2;1467.83;65.64;5871.32
7.8;840.33;63.98;3361.32
7;543.72;59.75;2174.88
5.7;351.81;58.44;1407.24
5.2;263.11;57.01;1052.44
5.4;298.59;52.41;1194.36
5.2;263.11;52.33;1052.44
5.3;280.85;56.51;1123.4
5.3;280.85;61.01;1123.4
6;405.03;65.07;1620.12
6.6;488.24;74.31;1952.96
6.9;529.85;75;2119.4
8.1;960.14;78.52;3840.56
8.3;1051.47;75.32;4205.88
6.1;418.9;69.3;1675.6
5.7;351.81;65.64;1407.24
6;405.03;65.18;1620.12
6.5;474.37;58.56;1897.48
10;1750;53.5;7000
9.6;1656.74;52.59;6626.96
8.9;1325.45;54.09;5301.8
6.4;460.5;60.33;1842
2.9;0;72.18;0
6.3;446.64;87.64;1786.56
4.8;182.1;91.7;728.4
5.1;245.37;78.38;981.48
5.3;280.85;70.08;1123.4
5;227.63;74.69;910.52
6.9;529.85;72.51;2119.4
5.6;334.07;65.18;1336.28
5.9;387.29;63.54;1549.16
6.2;432.77;65.18;1731.08
6.1;418.9;68.65;1675.6
5.1;245.37;74.06;981.48
3.8;0;83.51;0
5.7;351.81;88.08;1407.24
7.3;654.95;92.83;2619.8
9.8;1750;88.44;7000
8.9;1325.45;86.01;5301.8
7.4;692.02;80.82;2768.08
7.5;729.1;74.91;2916.4
7;543.72;67.02;2174.88
7.8;840.33;65.9;3361.32
7.2;617.87;64.31;2471.48
7.1;580.8;65.1;2323.2
7.2;617.87;64.31;2471.48
7.7;803.25;65.9;3213
5.6;334.07;59.94;1336.28
5.1;245.37;64.31;981.48
5.7;351.81;63.6;1407.24
5.6;334.07;65.04;1336.28
6.5;474.37;64.07;1897.48
7.6;766.18;60.35;3064.72
4.9;204.87;56.68;819.48
4.9;204.87;46;819.48
5.9;387.29;53.06;1549.16
6;405.03;60.02;1620.12
6.5;474.37;65.9;1897.48
6.5;474.37;70.1;1897.48
5.9;387.29;73.82;1549.16
7.2;617.87;74.35;2471.48
7.6;766.18;76.07;3064.72
6.9;529.85;76.22;2119.4
6.6;488.24;69.53;1952.96
6.2;432.77;65.9;1731.08
5.5;316.33;65.64;1265.32
4.6;136.58;65.64;546.32
3.9;0;65.9;0
3.5;0;65.9;0
3.2;0;65.64;0
1.3;0;65.64;0
2.9;0;41.97;0
4.2;45.53;44.96;182.12
4.4;91.05;46;364.2
4.7;159.34;48;637.36
4.4;91.05;64.85;364.2
4.7;159.34;54.89;637.36
4.2;45.53;57.95;182.12
2.7;0;39.04;0
4.2;45.53;38.88;182.12
5.4;298.59;52.09;1194.36
2.5;0;47.67;0
0.6;0;59.78;0
2.1;0;67.79;0
2;0;73.15;0
2.7;0;74.22;0
3;0;70.58;0
4.8;182.1;71;728.4
5.6;334.07;63.9;1336.28
5.8;369.55;58.8;1478.2
6.1;418.9;54.92;1675.6
5.9;387.29;53.57;1549.16
5.1;245.37;57.06;981.48
3.4;0;65.9;0
2;0;77.85;0
1.8;0;88.28;0
0.8;0;92.47;0
0.8;0;85.42;0
1.1;0;85.01;0
2.2;0;84.78;0
3.7;0;86.1;0
4;0;82.08;0
4.1;22.76;77.85;91.04
4.2;45.53;77.1;182.12
3.3;0;77.85;0
1.3;0;83;0
0.6;0;85.85;0
0.4;0;97.49;0
0.8;0;97.79;0
1.8;0;92.49;0
1.9;0;90.99;0
1.8;0;86.5;0
2.4;0;75.42;0
6.4;460.5;70.93;1842
6.4;460.5;68.56;1842
6.1;418.9;67.41;1675.6
5.3;280.85;69.96;1123.4
4.5;113.81;74.95;455.24
3;0;85.63;0
1.5;0;84.4;0
2.7;0;85.31;0
4.4;91.05;81.32;364.2
6.3;446.64;81.29;1786.56
4.2;45.53;77.55;182.12
5.7;351.81;77.55;1407.24
5.5;316.33;75;1265.32
5.1;245.37;72.71;981.48
5.4;298.59;75;1194.36
5.8;369.55;77.55;1478.2
2.6;0;77.55;0
1.2;0;79.29;0
2.4;0;84.37;0
3.4;0;88.5;0
4.3;68.29;82.95;273.16
5.2;263.11;79.06;1052.44
5.3;280.85;73.41;1123.4
6;405.03;74.79;1620.12
0.8;0;66.93;0
1;0;65.73;0
2;0;64.59;0
0.6;0;64.59;0
2.7;0;65.73;0
6.7;502.11;75.69;2008.44
1;0;83.04;0
6;405.03;86.9;1620.12
7;543.72;83.05;2174.88
7.2;617.87;75.8;2471.48
6.9;529.85;79;2119.4
6.2;432.77;76.43;1731.08
5.1;245.37;71.79;981.48
5.1;245.37;69.8;981.48
5.6;334.07;71.06;1336.28
7.3;654.95;75.69;2619.8
8.2;1005.81;75.69;4023.24
7.4;692.02;79;2768.08
9.7;1718.91;86.84;6875.64
9.7;1718.91;94.71;6875.64
10.3;1750;85.63;7000
10.3;1750;79.8;7000
10.7;1750;74.45;7000
10.4;1750;70.73;7000
11.1;1750;64.76;7000
13.2;1750;64.33;7000
14.8;1750;62.54;7000
14.1;1750;63.88;7000
14.8;1750;64.94;7000
12;1750;75.48;7000
13.2;1750;79.45;7000
12.3;1750;79.52;7000
12.8;1750;76.7;7000
14.9;1750;75.48;7000
13.9;1750;75;7000
15.6;1750;75.08;7000
13.2;1750;73.11;7000
12.4;1750;73.63;7000
11.4;1750;75.01;7000
10.7;1750;75.48;7000
10.4;1750;75.48;7000
6.5;474.37;76.22;1897.48
7.6;766.18;85.94;3064.72
7.1;580.8;88;2323.2
7;543.72;85.85;2174.88
7;543.72;80;2174.88
7.8;840.33;80.47;3361.32
6.9;529.85;77.7;2119.4
5.1;245.37;71.84;981.48
5.6;334.07;69.92;1336.28
5.2;263.11;69;1052.44
4.7;159.34;69;637.36
4.5;113.81;72.96;455.24
4.3;68.29;83.94;273.16
4.7;159.34;88;637.36
3.6;0;90.8;0
2.8;0;78.94;0
2.5;0;77.7;0
3.1;0;77.7;0
3;0;77.7;0
2.5;0;76.22;0
3.2;0;75.18;0
3.1;0;75.01;0
3.7;0;77.58;0
2.8;0;78.37;0
7.4;692.02;77.7;2768.08
1.5;0;80.32;0
1.9;0;84.34;0
1.6;0;85.01;0
2.2;0;81.78;0
2;0;77.7;0
2.5;0;88.58;0
5.2;263.11;76.42;1052.44
3.8;0;69.43;0
2.7;0;68.86;0
3.1;0;68.86;0
2.1;0;68.86;0
1.8;0;67.31;0
3.7;0;67.31;0
2.1;0;68.86;0
0.9;0;69.04;0
2.4;0;76.42;0
2;0;76.42;0
1.2;0;76.42;0
2.8;0;70.86;0
2.1;0;70.86;0
1.6;0;70.86;0
2.5;0;76.42;0
3.8;0;82.8;0
